time(sec), p_des[0], p_des[1], p_meas[0], p_meas[1]
0.005, 0, 0, 0, 0
0.011, 0, 0, 0, 0
0.016, 0, 0, 0, 0
0.02, 0, 0, 0, 0
0.025, 0, 0, 0, 0
0.031, 0, 0, 0, 0
0.035, 0, 0, 0, 0
0.04, 0, 0, 0, 0
0.045, 0, 0, 0, 0
0.05, 0, 0, 0, 0
0.055, 0, 0, 0, 0
0.06, 0, 0, 0, 0
0.065, 0, 0, 0, 0
0.07, 0, 0, 0, 0
0.075, 0, 0, 0, 0
0.08, 0, 0, 0, 0
0.085, 0, 0, 0, 0
0.09, 0, 0, 0, 0
0.095, 0, 0, 0, 0
0.1, 0, 0, 0, 0
0.105, 0, 0, 0, 0
0.11, 0, 0, 0, 0
0.115, 0, 0, 0, 0
0.12, 0, 0, 0, 0
0.125, 0, 0, 0, 0
0.13, 0, 0, 0, 0
0.135, 0, 0, 0, 0
0.14, 0, 0, 0, 0
0.146, 0, 0, 0, 0
0.151, 0, 0, 0, 0
0.155, 0, 0, 0, 0
0.16, 0, 0, 0, 0
0.165, 0, 0, 0, 0
0.17, 0, 0, 0, 0
0.175, 0, 0, 0, 0
0.18, 0, 0, 0, 0
0.186, 0, 0, 0, 0
0.191, 0, 0, 0, 0
0.196, 0, 0, 0, 0
0.201, 0, 0, 0, 0
0.206, 0, 0, 0, 0
0.211, 0, 0, 0, 0
0.216, 0, 0, 0, 0
0.22, 0, 0, 0, 0
0.225, 0, 0, 0, 0
0.23, 0, 0, 0, 0
0.235, 0, 0, 0, 0
0.241, 0, 0, 0, 0
0.245, 0, 0, 0, 0
0.251, 0, 0, 0, 0
0.255, 0, 0, 0, 0
0.26, 0, 0, 0, 0
0.265, 0, 0, 0, 0
0.27, 0, 0, 0, 0
0.275, 0, 0, 0, 0
0.28, 0, 0, 0, 0
0.285, 0, 0, 0, 0
0.29, 0, 0, 0, 0
0.295, 0, 0, 0, 0
0.3, 0, 0, 0, 0
0.306, 0, 0, 0, 0
0.311, 0, 0, 0, 0
0.316, 0, 0, 0, 0
0.32, 0, 0, 0, 0
0.326, 0, 0, 0, 0
0.331, 0, 0, 0, 0
0.336, 0, 0, 0, 0
0.34, 0, 0, 0, 0
0.345, 0, 0, 0, 0
0.352, 0, 0, 0, 0
0.356, 0, 0, 0, 0
0.361, 0, 0, 0, 0
0.366, 0, 0, 0, 0
0.37, 0, 0, 0, 0
0.375, 0, 0, 0, 0
0.38, 0, 0, 0, 0
0.385, 0, 0, 0, 0
0.39, 0, 0, 0, 0
0.395, 0, 0, 0, 0
0.4, 0, 0, 0, 0
0.405, 0, 0, 0, 0
0.41, 0, 0, 0, 0
0.415, 0, 0, 0, 0
0.42, 0, 0, 0, 0
0.425, 0, 0, 0, 0
0.43, 0, 0, 0, 0
0.435, 0, 0, 0, 0
0.44, 0, 0, 0, 0
0.445, 0, 0, 0, 0
0.45, 0, 0, 0, 0
0.455, 0, 0, 0, 0
0.46, 0, 0, 0, 0
0.465, 0, 0, 0, 0
0.47, 0, 0, 0, 0
0.475, 0, 0, 0, 0
0.48, 0, 0, 0, 0
0.485, 0, 0, 0, 0
0.49, 0, 0, 0, 0
0.495, 0, 0, 0, 0
0.5, 0, 0, 0, 0
0.505, 0, 0, 0, 0
0.51, 0, 0, 0, 0
0.515, 0, 0, 0, 0
0.52, 0, 0, 0, 0
0.525, 0, 0, 0, 0
0.53, 0, 0, 0, 0
0.535, 0, 0, 0, 0
0.54, 0, 0, 0, 0
0.545, 0, 0, 0, 0
0.55, 0, 0, 0, 0
0.555, 0, 0, 0, 0
0.56, 0, 0, 0, 0
0.565, 0, 0, 0, 0
0.57, 0, 0, 0, 0
0.575, 0, 0, 0, 0
0.58, 0, 0, 0, 0
0.585, 0, 0, 0, 0
0.59, 0, 0, 0, 0
0.595, 0, 0, 0, 0
0.6, 0, 0, 0, 0
0.605, 0, 0, 0, 0
0.61, 0, 0, 0, 0
0.616, 0, 0, 0, 0
0.621, 0, 0, 0, 0
0.626, 0, 0, 0, 0
0.63, 0, 0, 0, 0
0.635, 0, 0, 0, 0
0.64, 0, 0, 0, 0
0.646, 0, 0, 0, 0
0.65, 0, 0, 0, 0
0.655, 0, 0, 0, 0
0.661, 0, 0, 0, 0
0.665, 0, 0, 0, 0
0.671, 0, 0, 0, 0
0.676, 0, 0, 0, 0
0.681, 0, 0, 0, 0
0.685, 0, 0, 0, 0
0.69, 0, 0, 0, 0
0.696, 0, 0, 0, 0
0.7, 0, 0, 0, 0
0.705, 0, 0, 0, 0
0.711, 0, 0, 0, 0
0.716, 0, 0, 0, 0
0.721, 0, 0, 0, 0
0.725, 0, 0, 0, 0
0.73, 0, 0, 0, 0
0.736, 0, 0, 0, 0
0.74, 0, 0, 0, 0
0.745, 0, 0, 0, 0
0.751, 0, 0, 0, 0
0.756, 0, 0, 0, 0
0.761, 0, 0, 0, 0
0.766, 0, 0, 0, 0
0.77, 0, 0, 0, 0
0.775, 0, 0, 0, 0
0.781, 0, 0, 0, 0
0.785, 0, 0, 0, 0
0.79, 0, 0, 0, 0
0.795, 0, 0, 0, 0
0.8, 0, 0, 0, 0
0.805, 0, 0, 0, 0
0.81, 0, 0, 0, 0
0.815, 0, 0, 0, 0
0.821, 0, 0, 0, 0
0.825, 0, 0, 0, 0
0.831, 0, 0, 0, 0
0.836, 0, 0, 0, 0
0.84, 0, 0, 0, 0
0.845, 0, 0, 0, 0
0.851, 0, 0, 0, 0
0.855, 0, 0, 0, 0
0.861, 0, 0, 0, 0
0.866, 0, 0, 0, 0
0.871, 0, 0, 0, 0
0.875, 0, 0, 0, 0
0.881, 0, 0, 0, 0
0.886, 0, 0, 0, 0
0.891, 0, 0, 0, 0
0.896, 0, 0, 0, 0
0.9, 0, 0, 0, 0
0.905, 0, 0, 0, 0
0.91, 0, 0, 0, 0
0.915, 0, 0, 0, 0
0.92, 0, 0, 0, 0
0.925, 0, 0, 0, 0
0.931, 0, 0, 0, 0
0.936, 0, 0, 0, 0
0.94, 0, 0, 0, 0
0.946, 0, 0, 0, 0
0.95, 0, 0, 0, 0
0.955, 0, 0, 0, 0
0.961, 0, 0, 0, 0
0.966, 0, 0, 0, 0
0.97, 0, 0, 0, 0
0.976, 0, 0, 0, 0
0.981, 0, 0, 0, 0
0.985, 0, 0, 0, 0
0.99, 0, 0, 0, 0
0.995, 0, 0, 0, 0
1.001, 0, 0, 0, 0
1.005, 0, 0, 0, 0
1.011, 0, 0, 0, 0
1.016, 0, 0, 0, 0
1.021, 0, 0, 0, 0
1.026, 0, 0, 0, 0
1.03, 0, 0, 0, 0
1.035, 0, 0, 0, 0
1.04, 0, 0, 0, 0
1.045, 0, 0, 0, 0
1.05, 0, 0, 0, 0
1.055, 0, 0, 0, 0
1.06, 0, 0, 0, 0
1.065, 0, 0, 0, 0
1.07, 0, 0, 0, 0
1.075, 0, 0, 0, 0
1.08, 0, 0, 0, 0
1.085, 0, 0, 0, 0
1.09, 0, 0, 0, 0
1.095, 0, 0, 0, 0
1.1, 0, 0, 0, 0
1.105, 0, 0, 0, 0
1.11, 0, 0, 0, 0
1.115, 0, 0, 0, 0
1.12, 0, 0, 0, 0
1.125, 0, 0, 0, 0
1.13, 0, 0, 0, 0
1.135, 0, 0, 0, 0
1.14, 0, 0, 0, 0
1.145, 0, 0, 0, 0
