time(sec), p_des[0], p_des[1], p_meas[0], p_meas[1]
0.005, 0, 0, 0, 0
0.01, 0, 0, 0, 0
0.015, 0, 0, 0, 0
0.02, 0, 0, 0, 0
0.025, 0, 0, 0, 0
0.03, 0, 0, 0, 0
0.036, 0, 0, 0, 0
0.04, 0, 0, 0, 0
0.045, 0, 0, 0, 0
0.05, 0, 0, 0, 0
0.056, 0, 0, 0, 0
0.061, 0, 0, 0, 0
0.066, 0, 0, 0, 0
0.07, 0, 0, 0, 0
0.076, 0, 0, 0, 0
0.081, 0, 0, 0, 0
0.086, 0, 0, 0, 0
0.091, 0, 0, 0, 0
0.096, 0, 0, 0, 0
0.101, 0, 0, 0, 0
0.106, 0, 0, 0, 0
0.111, 0, 0, 0, 0
0.116, 0, 0, 0, 0
0.121, 0, 0, 0, 0
0.126, 0, 0, 0, 0
0.131, 0, 0, 0, 0
0.136, 0, 0, 0, 0
0.141, 0, 0, 0, 0
0.145, 0, 0, 0, 0
0.15, 0, 0, 0, 0
0.155, 0, 0, 0, 0
0.161, 0, 0, 0, 0
0.166, 0, 0, 0, 0
0.17, 0, 0, 0, 0
0.175, 0, 0, 0, 0
0.181, 0, 0, 0, 0
0.185, 0, 0, 0, 0
0.19, 0, 0, 0, 0
0.195, 0, 0, 0, 0
0.2, 0, 0, 0, 0
0.205, 0, 0, 0, 0
0.21, 0, 0, 0, 0
0.215, 0, 0, 0, 0
0.22, 0, 0, 0, 0
0.225, 0, 0, 0, 0
0.23, 0, 0, 0, 0
0.235, 0, 0, 0, 0
0.24, 0, 0, 0, 0
0.245, 0, 0, 0, 0
0.25, 0, 0, 0, 0
0.255, 0, 0, 0, 0
0.26, 0, 0, 0, 0
0.265, 0, 0, 0, 0
0.27, 0, 0, 0, 0
0.275, 0, 0, 0, 0
0.28, 0, 0, 0, 0
0.285, 0, 0, 0, 0
0.29, 0, 0, 0, 0
0.295, 0, 0, 0, 0
0.3, 0, 0, 0, 0
0.305, 0, 0, 0, 0
0.31, 0, 0, 0, 0
0.315, 0, 0, 0, 0
0.321, 0, 0, 0, 0
0.325, 0, 0, 0, 0
0.33, 0, 0, 0, 0
0.336, 0, 0, 0, 0
0.34, 0, 0, 0, 0
0.345, 0, 0, 0, 0
0.35, 0, 0, 0, 0
0.355, 0, 0, 0, 0
0.36, 0, 0, 0, 0
0.365, 0, 0, 0, 0
0.37, 0, 0, 0, 0
0.375, 0, 0, 0, 0
0.38, 0, 0, 0, 0
0.385, 0, 0, 0, 0
0.391, 0, 0, 0, 0
0.395, 0, 0, 0, 0
0.401, 0, 0, 0, 0
0.406, 0, 0, 0, 0
0.41, 0, 0, 0, 0
0.415, 0, 0, 0, 0
0.422, 0, 0, 0, 0
0.425, 0, 0, 0, 0
0.43, 0, 0, 0, 0
0.436, 0, 0, 0, 0
0.441, 0, 0, 0, 0
0.446, 0, 0, 0, 0
0.45, 0, 0, 0, 0
0.456, 0, 0, 0, 0
0.46, 0, 0, 0, 0
0.465, 0, 0, 0, 0
0.47, 0, 0, 0, 0
0.476, 0, 0, 0, 0
0.481, 0, 0, 0, 0
0.486, 0, 0, 0, 0
0.49, 0, 0, 0, 0
0.495, 0, 0, 0, 0
0.5, 0, 0, 0, 0
0.505, 0, 0, 0, 0
0.51, 0, 0, 0, 0
0.516, 0, 0, 0, 0
0.521, 0, 0, 0, 0
0.525, 0, 0, 0, 0
0.53, 0, 0, 0, 0
0.535, 0, 0, 0, 0
0.54, 0, 0, 0, 0
0.545, 0, 0, 0, 0
0.55, 0, 0, 0, 0
0.555, 0, 0, 0, 0
0.56, 0, 0, 0, 0
0.566, 0, 0, 0, 0
0.571, 0, 0, 0, 0
0.575, 0, 0, 0, 0
0.581, 0, 0, 0, 0
0.586, 0, 0, 0, 0
0.59, 0, 0, 0, 0
0.596, 0, 0, 0, 0
0.6, 0, 0, 0, 0
0.605, 0, 0, 0, 0
0.61, 0, 0, 0, 0
0.616, 0, 0, 0, 0
0.621, 0, 0, 0, 0
0.625, 0, 0, 0, 0
0.63, 0, 0, 0, 0
0.636, 0, 0, 0, 0
0.64, 0, 0, 0, 0
0.646, 0, 0, 0, 0
0.651, 0, 0, 0, 0
0.656, 0, 0, 0, 0
0.661, 0, 0, 0, 0
0.666, 0, 0, 0, 0
0.67, 0, 0, 0, 0
0.676, 0, 0, 0, 0
0.68, 0, 0, 0, 0
0.686, 0, 0, 0, 0
0.69, 0, 0, 0, 0
0.695, 0, 0, 0, 0
0.7, 0, 0, 0, 0
0.705, 0, 0, 0, 0
0.71, 0, 0, 0, 0
0.716, 0, 0, 0, 0
0.721, 0, 0, 0, 0
0.726, 0, 0, 0, 0
0.73, 0, 0, 0, 0
0.735, 0, 0, 0, 0
0.741, 0, 0, 0, 0
0.745, 0, 0, 0, 0
0.75, 0, 0, 0, 0
0.755, 0, 0, 0, 0
0.76, 0, 0, 0, 0
0.765, 0, 0, 0, 0
0.77, 0, 0, 0, 0
0.775, 0, 0, 0, 0
0.78, 0, 0, 0, 0
0.785, 0, 0, 0, 0
0.791, 0, 0, 0, 0
0.797, 0, 0, 0, 0
0.801, 0, 0, 0, 0
0.805, 0, 0, 0, 0
0.81, 0, 0, 0, 0
0.816, 0, 0, 0, 0
0.821, 0, 0, 0, 0
0.825, 0, 0, 0, 0
0.83, 0, 0, 0, 0
0.836, 0, 0, 0, 0
0.841, 0, 0, 0, 0
0.845, 0, 0, 0, 0
0.85, 0, 0, 0, 0
0.855, 0, 0, 0, 0
0.861, 0, 0, 0, 0
0.865, 0, 0, 0, 0
0.87, 0, 0, 0, 0
0.875, 0, 0, 0, 0
0.88, 0, 0, 0, 0
0.885, 0, 0, 0, 0
0.89, 0, 0, 0, 0
0.895, 0, 0, 0, 0
0.9, 0, 0, 0, 0
0.905, 0, 0, 0, 0
0.91, 0, 0, 0, 0
0.915, 0, 0, 0, 0
0.921, 0, 0, 0, 0
0.926, 0, 0, 0, 0
0.93, 0, 0, 0, 0
0.936, 0, 0, 0, 0
0.941, 0, 0, 0, 0
0.945, 0, 0, 0, 0
0.95, 0, 0, 0, 0
0.955, 0, 0, 0, 0
0.96, 0, 0, 0, 0
0.965, 0, 0, 0, 0
0.97, 0, 0, 0, 0
0.975, 0, 0, 0, 0
0.98, 0, 0, 0, 0
0.985, 0, 0, 0, 0
0.99, 0, 0, 0, 0
0.995, 0, 0, 0, 0
1, 0, 0, 0, 0
1.006, 0, 0, 0, 0
1.01, 0, 0, 0, 0
1.015, 0, 0, 0, 0
1.02, 0, 0, 0, 0
1.026, 0, 0, 0, 0
1.03, 0, 0, 0, 0
1.035, 0, 0, 0, 0
1.041, 0, 0, 0, 0
1.045, 0, 0, 0, 0
1.05, 0, 0, 0, 0
1.055, 0, 0, 0, 0
1.061, 0, 0, 0, 0
1.066, 0, 0, 0, 0
1.071, 0, 0, 0, 0
1.076, 0, 0, 0, 0
1.081, 0, 0, 0, 0
1.086, 0, 0, 0, 0
1.091, 0, 0, 0, 0
1.096, 0, 0, 0, 0
1.1, 0, 0, 0, 0
1.105, 0, 0, 0, 0
1.11, 0, 0, 0, 0
1.116, 0, 0, 0, 0
1.121, 0, 0, 0, 0
1.125, 0, 0, 0, 0
1.131, 0, 0, 0, 0
1.135, 0, 0, 0, 0
1.141, 0, 0, 0, 0
1.145, 0, 0, 0, 0
1.151, 0, 0, 0, 0
1.156, 0, 0, 0, 0
1.16, 0, 0, 0, 0
1.166, 0, 0, 0, 0
1.171, 0, 0, 0, 0
1.175, 0, 0, 0, 0
1.18, 0, 0, 0, 0
1.186, 0, 0, 0, 0
1.19, 0, 0, 0, 0
1.195, 0, 0, 0, 0
1.201, 0, 0, 0, 0
1.206, 0, 0, 0, 0
1.21, 0, 0, 0, 0
1.216, 0, 0, 0, 0
1.22, 0, 0, 0, 0
1.225, 0, 0, 0, 0
1.23, 0, 0, 0, 0
1.236, 0, 0, 0, 0
1.241, 0, 0, 0, 0
1.245, 0, 0, 0, 0
1.25, 0, 0, 0, 0
1.255, 0, 0, 0, 0
1.26, 0, 0, 0, 0
1.265, 0, 0, 0, 0
1.27, 0, 0, 0, 0
1.275, 0, 0, 0, 0
1.28, 0, 0, 0, 0
1.285, 0, 0, 0, 0
1.29, 0, 0, 0, 0
1.295, 0, 0, 0, 0
1.3, 0, 0, 0, 0
1.306, 0, 0, 0, 0
