time(sec), p_des[0], p_des[1], p_meas[0], p_meas[1]
0.005, 0, 0, 0, 0
0.01, 0, 0, 0, 0
0.016, 0, 0, 0, 0
0.02, 0, 0, 0, 0
0.026, 0, 0, 0, 0
0.031, 0, 0, 0, 0
0.036, 0, 0, 0, 0
0.041, 0, 0, 0, 0
0.046, 0, 0, 0, 0
0.051, 0, 0, 0, 0
0.056, 0, 0, 0, 0
0.061, 0, 0, 0, 0
0.066, 0, 0, 0, 0
0.071, 0, 0, 0, 0
0.076, 0, 0, 0, 0
0.081, 0, 0, 0, 0
0.086, 0, 0, 0, 0
0.09, 0, 0, 0, 0
0.096, 0, 0, 0, 0
0.101, 0, 0, 0, 0
0.105, 0, 0, 0, 0
0.11, 0, 0, 0, 0
0.116, 0, 0, 0, 0
0.121, 0, 0, 0, 0
0.126, 0, 0, 0, 0
0.13, 0, 0, 0, 0
0.136, 0, 0, 0, 0
0.141, 0, 0, 0, 0
0.145, 0, 0, 0, 0
0.15, 0, 0, 0, 0
0.156, 0, 0, 0, 0
0.161, 0, 0, 0, 0
0.167, 0, 0, 0, 0
0.171, 0, 0, 0, 0
0.177, 0, 0, 0, 0
0.181, 0, 0, 0, 0
0.186, 0, 0, 0, 0
0.19, 0, 0, 0, 0
0.195, 0, 0, 0, 0
0.2, 0, 0, 0, 0
0.205, 0, 0, 0, 0
0.21, 0, 0, 0, 0
0.216, 0, 0, 0, 0
0.22, 0, 0, 0, 0
0.225, 0, 0, 0, 0
0.23, 0, 0, 0, 0
0.235, 0, 0, 0, 0
0.24, 0, 0, 0, 0
0.245, 0, 0, 0, 0
0.25, 0, 0, 0, 0
0.255, 0, 0, 0, 0
0.26, 0, 0, 0, 0
0.265, 0, 0, 0, 0
0.27, 0, 0, 0, 0
0.276, 0, 0, 0, 0
0.28, 0, 0, 0, 0
0.285, 0, 0, 0, 0
0.291, 0, 0, 0, 0
0.296, 0, 0, 0, 0
0.301, 0, 0, 0, 0
0.306, 0, 0, 0, 0
0.311, 0, 0, 0, 0
0.316, 0, 0, 0, 0
0.32, 0, 0, 0, 0
0.325, 0, 0, 0, 0
0.33, 0, 0, 0, 0
0.336, 0, 0, 0, 0
0.34, 0, 0, 0, 0
0.345, 0, 0, 0, 0
0.35, 0, 0, 0, 0
0.355, 0, 0, 0, 0
0.36, 0, 0, 0, 0
0.366, 0, 0, 0, 0
0.37, 0, 0, 0, 0
0.375, 0, 0, 0, 0
0.38, 0, 0, 0, 0
0.385, 0, 0, 0, 0
0.39, 0, 0, 0, 0
0.395, 0, 0, 0, 0
0.401, 0, 0, 0, 0
0.405, 0, 0, 0, 0
0.41, 0, 0, 0, 0
0.416, 0, 0, 0, 0
0.421, 0, 0, 0, 0
0.425, 0, 0, 0, 0
0.43, 0, 0, 0, 0
0.436, 0, 0, 0, 0
0.441, 0, 0, 0, 0
0.446, 0, 0, 0, 0
0.451, 0, 0, 0, 0
0.456, 0, 0, 0, 0
0.461, 0, 0, 0, 0
0.465, 0, 0, 0, 0
0.47, 0, 0, 0, 0
0.476, 0, 0, 0, 0
0.481, 0, 0, 0, 0
0.485, 0, 0, 0, 0
0.49, 0, 0, 0, 0
0.495, 0, 0, 0, 0
0.5, 0, 0, 0, 0
0.505, 0, 0, 0, 0
0.51, 0, 0, 0, 0
0.515, 0, 0, 0, 0
0.52, 0, 0, 0, 0
0.526, 0, 0, 0, 0
0.531, 0, 0, 0, 0
0.536, 0, 0, 0, 0
0.541, 0, 0, 0, 0
0.545, 0, 0, 0, 0
0.551, 0, 0, 0, 0
0.556, 0, 0, 0, 0
0.56, 0, 0, 0, 0
0.565, 0, 0, 0, 0
0.571, 0, 0, 0, 0
0.576, 0, 0, 0, 0
0.581, 0, 0, 0, 0
0.586, 0, 0, 0, 0
0.591, 0, 0, 0, 0
0.595, 0, 0, 0, 0
0.6, 0, 0, 0, 0
0.605, 0, 0, 0, 0
0.61, 0, 0, 0, 0
0.616, 0, 0, 0, 0
0.62, 0, 0, 0, 0
0.625, 0, 0, 0, 0
0.631, 0, 0, 0, 0
0.636, 0, 0, 0, 0
0.641, 0, 0, 0, 0
0.645, 0, 0, 0, 0
0.651, 0, 0, 0, 0
0.656, 0, 0, 0, 0
0.66, 0, 0, 0, 0
0.665, 0, 0, 0, 0
0.67, 0, 0, 0, 0
0.676, 0, 0, 0, 0
0.681, 0, 0, 0, 0
0.685, 0, 0, 0, 0
0.69, 0, 0, 0, 0
0.695, 0, 0, 0, 0
0.7, 0, 0, 0, 0
0.705, 0, 0, 0, 0
0.711, 0, 0, 0, 0
0.716, 0, 0, 0, 0
0.721, 0, 0, 0, 0
0.726, 0, 0, 0, 0
0.73, 0, 0, 0, 0
0.736, 0, 0, 0, 0
0.741, 0, 0, 0, 0
0.745, 0, 0, 0, 0
0.75, 0, 0, 0, 0
0.756, 0, 0, 0, 0
0.761, 0, 0, 0, 0
0.766, 0, 0, 0, 0
0.771, 0, 0, 0, 0
0.776, 0, 0, 0, 0
0.781, 0, 0, 0, 0
0.786, 0, 0, 0, 0
0.791, 0, 0, 0, 0
0.796, 0, 0, 0, 0
0.801, 0, 0, 0, 0
0.806, 0, 0, 0, 0
0.811, 0, 0, 0, 0
0.816, 0, 0, 0, 0
0.821, 0, 0, 0, 0
0.826, 0, 0, 0, 0
0.831, 0, 0, 0, 0
0.836, 0, 0, 0, 0
0.841, 0, 0, 0, 0
0.847, 0, 0, 0, 0
0.851, 0, 0, 0, 0
0.857, 0, 0, 0, 0
0.861, 0, 0, 0, 0
0.866, 0, 0, 0, 0
0.87, 0, 0, 0, 0
0.876, 0, 0, 0, 0
0.881, 0, 0, 0, 0
0.885, 0, 0, 0, 0
0.89, 0, 0, 0, 0
0.895, 0, 0, 0, 0
0.9, 0, 0, 0, 0
0.905, 0, 0, 0, 0
0.91, 0, 0, 0, 0
0.916, 0, 0, 0, 0
0.92, 0, 0, 0, 0
0.925, 0, 0, 0, 0
0.93, 0, 0, 0, 0
0.936, 0, 0, 0, 0
0.94, 0, 0, 0, 0
0.945, 0, 0, 0, 0
0.95, 0, 0, 0, 0
0.956, 0, 0, 0, 0
0.96, 0, 0, 0, 0
0.965, 0, 0, 0, 0
0.97, 0, 0, 0, 0
0.976, 0, 0, 0, 0
0.981, 0, 0, 0, 0
0.986, 0, 0, 0, 0
0.991, 0, 0, 0, 0
0.996, 0, 0, 0, 0
1, 0, 0, 0, 0
1.005, 0, 0, 0, 0
1.01, 0, 0, 0, 0
1.016, 0, 0, 0, 0
1.02, 0, 0, 0, 0
1.026, 0, 0, 0, 0
1.03, 0, 0, 0, 0
1.036, 0, 0, 0, 0
1.041, 0, 0, 0, 0
1.045, 0, 0, 0, 0
1.05, 0, 0, 0, 0
1.055, 0, 0, 0, 0
1.06, 0, 0, 0, 0
1.066, 0, 0, 0, 0
1.07, 0, 0, 0, 0
1.075, 0, 0, 0, 0
1.08, 0, 0, 0, 0
1.085, 0, 0, 0, 0
1.09, 0, 0, 0, 0
1.095, 0, 0, 0, 0
1.1, 0, 0, 0, 0
1.105, 0, 0, 0, 0
1.11, 0, 0, 0, 0
1.115, 0, 0, 0, 0
1.121, 0, 0, 0, 0
1.126, 0, 0, 0, 0
1.13, 0, 0, 0, 0
1.135, 0, 0, 0, 0
1.14, 0, 0, 0, 0
1.146, 0, 0, 0, 0
1.15, 0, 0, 0, 0
1.156, 0, 0, 0, 0
1.16, 0, 0, 0, 0
1.165, 0, 0, 0, 0
1.17, 0, 0, 0, 0
1.176, 0, 0, 0, 0
1.181, 0, 0, 0, 0
1.185, 0, 0, 0, 0
1.191, 0, 0, 0, 0
1.196, 0, 0, 0, 0
1.2, 0, 0, 0, 0
1.205, 0, 0, 0, 0
1.21, 0, 0, 0, 0
1.215, 0, 0, 0, 0
1.221, 0, 0, 0, 0
1.226, 0, 0, 0, 0
1.23, 0, 0, 0, 0
1.236, 0, 0, 0, 0
1.241, 0, 0, 0, 0
1.246, 0, 0, 0, 0
1.25, 0, 0, 0, 0
1.256, 0, 0, 0, 0
1.261, 0, 0, 0, 0
1.266, 0, 0, 0, 0
1.271, 0, 0, 0, 0
1.276, 0, 0, 0, 0
1.281, 0, 0, 0, 0
1.286, 0, 0, 0, 0
1.291, 0, 0, 0, 0
1.296, 0, 0, 0, 0
1.3, 0, 0, 0, 0
1.305, 0, 0, 0, 0
