time(sec), p_des[0], p_des[1], p_meas[0], p_meas[1]
0.005, 0, 0, 0, 0
0.01, 0, 0, 0, 0
0.015, 0, 0, 0, 0
0.021, 0, 0, 0, 0
0.025, 0, 0, 0, 0
0.03, 0, 0, 0, 0
0.035, 0, 0, 0, 0
0.041, 0, 0, 0, 0
0.045, 0, 0, 0, 0
0.05, 0, 0, 0, 0
0.056, 0, 0, 0, 0
0.061, 0, 0, 0, 0
0.066, 0, 0, 0, 0
0.071, 0, 0, 0, 0
0.075, 0, 0, 0, 0
0.08, 0, 0, 0, 0
0.085, 0, 0, 0, 0
0.091, 0, 0, 0, 0
0.095, 0, 0, 0, 0
0.101, 0, 0, 0, 0
0.105, 0, 0, 0, 0
0.111, 0, 0, 0, 0
0.115, 0, 0, 0, 0
0.12, 0, 0, 0, 0
0.125, 0, 0, 0, 0
0.13, 0, 0, 0, 0
0.135, 0, 0, 0, 0
0.14, 0, 0, 0, 0
0.145, 0, 0, 0, 0
0.15, 0, 0, 0, 0
0.155, 0, 0, 0, 0
0.16, 0, 0, 0, 0
0.165, 0, 0, 0, 0
0.17, 0, 0, 0, 0
0.175, 0, 0, 0, 0
0.18, 0, 0, 0, 0
0.185, 0, 0, 0, 0
0.19, 0, 0, 0, 0
0.195, 0, 0, 0, 0
0.2, 0, 0, 0, 0
0.205, 0, 0, 0, 0
0.21, 0, 0, 0, 0
0.215, 0, 0, 0, 0
0.221, 0, 0, 0, 0
0.226, 0, 0, 0, 0
0.231, 0, 0, 0, 0
0.235, 0, 0, 0, 0
0.24, 0, 0, 0, 0
0.245, 0, 0, 0, 0
0.25, 0, 0, 0, 0
0.256, 0, 0, 0, 0
0.261, 0, 0, 0, 0
0.266, 0, 0, 0, 0
0.271, 0, 0, 0, 0
0.276, 0, 0, 0, 0
0.28, 0, 0, 0, 0
0.285, 0, 0, 0, 0
0.291, 0, 0, 0, 0
0.295, 0, 0, 0, 0
0.3, 0, 0, 0, 0
0.305, 0, 0, 0, 0
0.31, 0, 0, 0, 0
0.315, 0, 0, 0, 0
0.32, 0, 0, 0, 0
0.325, 0, 0, 0, 0
0.33, 0, 0, 0, 0
0.335, 0, 0, 0, 0
0.34, 0, 0, 0, 0
0.345, 0, 0, 0, 0
0.351, 0, 0, 0, 0
0.356, 0, 0, 0, 0
0.361, 0, 0, 0, 0
0.366, 0, 0, 0, 0
0.371, 0, 0, 0, 0
0.376, 0, 0, 0, 0
0.381, 0, 0, 0, 0
0.386, 0, 0, 0, 0
0.391, 0, 0, 0, 0
0.396, 0, 0, 0, 0
0.4, 0, 0, 0, 0
0.406, 0, 0, 0, 0
0.411, 0, 0, 0, 0
0.416, 0, 0, 0, 0
0.42, 0, 0, 0, 0
0.426, 0, 0, 0, 0
0.431, 0, 0, 0, 0
0.435, 0, 0, 0, 0
0.44, 0, 0, 0, 0
0.445, 0, 0, 0, 0
0.451, 0, 0, 0, 0
0.455, 0, 0, 0, 0
0.46, 0, 0, 0, 0
0.465, 0, 0, 0, 0
0.471, 0, 0, 0, 0
0.475, 0, 0, 0, 0
0.48, 0, 0, 0, 0
0.485, 0, 0, 0, 0
0.49, 0, 0, 0, 0
0.495, 0, 0, 0, 0
0.5, 0, 0, 0, 0
0.505, 0, 0, 0, 0
0.51, 0, 0, 0, 0
0.515, 0, 0, 0, 0
0.521, 0, 0, 0, 0
0.526, 0, 0, 0, 0
0.53, 0, 0, 0, 0
0.535, 0, 0, 0, 0
0.54, 0, 0, 0, 0
0.545, 0, 0, 0, 0
0.55, 0, 0, 0, 0
0.555, 0, 0, 0, 0
0.56, 0, 0, 0, 0
0.565, 0, 0, 0, 0
0.57, 0, 0, 0, 0
0.575, 0, 0, 0, 0
0.58, 0, 0, 0, 0
0.585, 0, 0, 0, 0
0.591, 0, 0, 0, 0
0.595, 0, 0, 0, 0
0.6, 0, 0, 0, 0
0.605, 0, 0, 0, 0
0.61, 0, 0, 0, 0
0.615, 0, 0, 0, 0
0.62, 0, 0, 0, 0
0.625, 0, 0, 0, 0
0.63, 0, 0, 0, 0
0.635, 0, 0, 0, 0
0.64, 0, 0, 0, 0
0.645, 0, 0, 0, 0
0.65, 0, 0, 0, 0
0.655, 0, 0, 0, 0
0.66, 0, 0, 0, 0
0.665, 0, 0, 0, 0
0.67, 0, 0, 0, 0
0.675, 0, 0, 0, 0
0.68, 0, 0, 0, 0
0.685, 0, 0, 0, 0
0.69, 0, 0, 0, 0
0.695, 0, 0, 0, 0
0.7, 0, 0, 0, 0
0.706, 0, 0, 0, 0
0.711, 0, 0, 0, 0
0.715, 0, 0, 0, 0
0.72, 0, 0, 0, 0
0.725, 0, 0, 0, 0
0.73, 0, 0, 0, 0
0.735, 0, 0, 0, 0
0.74, 0, 0, 0, 0
0.745, 0, 0, 0, 0
0.751, 0, 0, 0, 0
0.755, 0, 0, 0, 0
0.76, 0, 0, 0, 0
0.765, 0, 0, 0, 0
0.77, 0, 0, 0, 0
0.775, 0, 0, 0, 0
0.78, 0, 0, 0, 0
0.785, 0, 0, 0, 0
0.791, 0, 0, 0, 0
0.796, 0, 0, 0, 0
0.8, 0, 0, 0, 0
0.806, 0, 0, 0, 0
0.81, 0, 0, 0, 0
0.816, 0, 0, 0, 0
0.821, 0, 0, 0, 0
0.826, 0, 0, 0, 0
0.831, 0, 0, 0, 0
0.836, 0, 0, 0, 0
0.84, 0, 0, 0, 0
0.845, 0, 0, 0, 0
0.851, 0, 0, 0, 0
0.855, 0, 0, 0, 0
0.861, 0, 0, 0, 0
0.865, 0, 0, 0, 0
0.87, 0, 0, 0, 0
0.875, 0, 0, 0, 0
0.88, 0, 0, 0, 0
0.885, 0, 0, 0, 0
0.89, 0, 0, 0, 0
0.895, 0, 0, 0, 0
0.9, 0, 0, 0, 0
0.906, 0, 0, 0, 0
0.91, 0, 0, 0, 0
0.916, 0, 0, 0, 0
0.921, 0, 0, 0, 0
0.927, 0, 0, 0, 0
0.93, 0, 0, 0, 0
0.936, 0, 0, 0, 0
0.94, 0, 0, 0, 0
0.946, 0, 0, 0, 0
0.95, 0, 0, 0, 0
0.956, 0, 0, 0, 0
0.96, 0, 0, 0, 0
0.966, 0, 0, 0, 0
0.971, 0, 0, 0, 0
0.976, 0, 0, 0, 0
0.981, 0, 0, 0, 0
0.986, 0, 0, 0, 0
0.991, 0, 0, 0, 0
0.996, 0, 0, 0, 0
1, 0, 0, 0, 0
1.006, 0, 0, 0, 0
1.011, 0, 0, 0, 0
1.016, 0, 0, 0, 0
1.02, 0, 0, 0, 0
1.026, 0, 0, 0, 0
1.03, 0, 0, 0, 0
1.035, 0, 0, 0, 0
1.04, 0, 0, 0, 0
1.046, 0, 0, 0, 0
1.051, 0, 0, 0, 0
1.056, 0, 0, 0, 0
1.061, 0, 0, 0, 0
1.066, 0, 0, 0, 0
1.071, 0, 0, 0, 0
1.076, 0, 0, 0, 0
1.08, 0, 0, 0, 0
1.085, 0, 0, 0, 0
1.09, 0, 0, 0, 0
1.095, 0, 0, 0, 0
1.1, 0, 0, 0, 0
1.105, 0, 0, 0, 0
1.11, 0, 0, 0, 0
1.115, 0, 0, 0, 0
1.12, 0, 0, 0, 0
1.125, 0, 0, 0, 0
1.13, 0, 0, 0, 0
1.135, 0, 0, 0, 0
1.14, 0, 0, 0, 0
1.145, 0, 0, 0, 0
1.151, 0, 0, 0, 0
1.156, 0, 0, 0, 0
1.161, 0, 0, 0, 0
1.166, 0, 0, 0, 0
1.171, 0, 0, 0, 0
1.177, 0, 0, 0, 0
1.181, 0, 0, 0, 0
1.186, 0, 0, 0, 0
1.19, 0, 0, 0, 0
1.195, 0, 0, 0, 0
1.2, 0, 0, 0, 0
1.205, 0, 0, 0, 0
1.21, 0, 0, 0, 0
1.215, 0, 0, 0, 0
1.22, 0, 0, 0, 0
1.226, 0, 0, 0, 0
1.23, 0, 0, 0, 0
1.235, 0, 0, 0, 0
1.24, 0, 0, 0, 0
1.245, 0, 0, 0, 0
1.25, 0, 0, 0, 0
1.255, 0, 0, 0, 0
1.26, 0, 0, 0, 0
1.265, 0, 0, 0, 0
1.27, 0, 0, 0, 0
1.275, 0, 0, 0, 0
1.28, 0, 0, 0, 0
1.286, 0, 0, 0, 0
1.29, 0, 0, 0, 0
1.295, 0, 0, 0, 0
1.3, 0, 0, 0, 0
1.305, 0, 0, 0, 0
